path,bucket,proposed_owner,topic,basis,reason,resolution
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/__init__.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_clean/01_valid_hash/_fixture_rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_clean/01_valid_hash/plugins/sources/good_source.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/01_missing_hash.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/01_missing_hash/_fixture_rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/01_missing_hash/plugins/sources/missing_hash.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/02_missing_version.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/02_missing_version/_fixture_rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/02_missing_version/plugins/sources/missing_version.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/03_stale_hash.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/03_stale_hash/_fixture_rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/fixtures/examples_violation/03_stale_hash/plugins/sources/stale_hash.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/metadata.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/plugin_contract/plugin_hashes/rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/__init__.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/scope/__init__.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/scope/fixtures/examples_clean/01_param_used/good.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/scope/fixtures/examples_violation/01_noparam.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/scope/fixtures/examples_violation/01_noparam/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/scope/fixtures/examples_violation/02_dead.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/scope/fixtures/examples_violation/02_dead/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/scope/metadata.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/scope/rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/shared.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/__init__.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_clean/01_resolved/good.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_clean/01_resolved/tests/test_boundary.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_clean/02_nonraising/good.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/01_missing.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/01_missing/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/02_malformed_nodeid.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/02_malformed_nodeid/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/03_weak.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/03_weak/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/03_weak/tests/test_boundary.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/04_nonraising_raises.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/04_nonraising_raises/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/05_nonraising_has_testref.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/fixtures/examples_violation/05_nonraising_has_testref/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/metadata.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tests/rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tier/__init__.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tier/fixtures/examples_clean/01_tier_3/good.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tier/fixtures/examples_violation/01_tier_2.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tier/fixtures/examples_violation/01_tier_2/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tier/metadata.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_boundary/tier/rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/__init__.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/__init__.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/fixtures/examples_clean/01_direct_key/config/cicd/enforce_tier_model/_defaults.yaml,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/fixtures/examples_clean/01_direct_key/good.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/fixtures/examples_violation/01_dict_get.expected.json,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/fixtures/examples_violation/01_dict_get/bad.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/fixtures/examples_violation/01_dict_get/config/cicd/enforce_tier_model/_defaults.yaml,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/metadata.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/rotate.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/rule.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/scope_fingerprint.py,mine,mine,T01,B01,R01,X01
elspeth-lints/src/elspeth_lints/rules/trust_tier/tier_model/trust_boundary_suppress.py,mine,mine,T01,B01,R01,X01
evals/__init__.py,mine,mine,T01,B01,R01,X01
evals/composer-battery/README.md,mine,mine,T14,B03,R06,X14
evals/composer-battery/calibration/2026-08-26-collector-authoring.md,mine,mine,T01,B01,R01,X01
evals/composer-battery/calibration/README.md,mine,mine,T01,B01,R01,X01
evals/composer-battery/calibration/run_collector_calibration.py,mine,mine,T01,B01,R01,X01
evals/composer-battery/corpus.md,mine,mine,T01,B01,R01,X01
evals/composer-battery/drive_battery.py,mine,mine,T01,B01,R01,X01
evals/composer-battery/planner_probe.py,mine,mine,T01,B01,R01,X01
evals/composer-battery/report.py,mine,mine,T01,B01,R01,X01
evals/composer-battery/repros/elspeth-3a21f09f09-multi-retain-shape.py,mine,mine,T01,B01,R01,X01
evals/composer-battery/repros/elspeth-3d392c04ca-unsatisfiable-demand.py,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/batch_aggregation/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/boolean_routing/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/canary/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/deaggregation/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/deep_routing/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/error_routing/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/explicit_routing/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/field_drop/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/fork_coalesce/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/json_explode/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/llm_source/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/multi_query_assessment/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/openrouter_sentiment/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/report_assemble/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/row_union_ab_experiment/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/schema_contracts_demo/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/statistical_batch_plugins/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/template_lookups/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/threshold_gate/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-battery/scenarios/transform_pipeline/scenario.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/README.md,mine,mine,T14,B03,R06,X14
evals/composer-parity/fixtures/aggregation.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/conditional_gate.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/error_routing.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/fork_coalesce.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/linear_transform.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/multi_output.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/multi_source_queue.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/row_expansion.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/row_union.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/structured_llm.json,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/two_llm_colour.csv,mine,mine,T01,B01,R01,X01
evals/composer-parity/fixtures/two_llm_colour_request.txt,mine,mine,T01,B01,R01,X01
evals/composer-parity/live_acceptance.py,mine,mine,T01,B01,R01,X01
evals/composer-standard-battery/README.md,deconflict,split,T22,B03,R11,X21
evals/composer-standard-battery/battery.md,deconflict,split,T22,B03,R11,X21
evals/composer-standard-battery/fixtures/vendor_risk/vendors.csv,deconflict,mine,T22,B03,R11,X21
evals/lib/__init__.py,mine,mine,T01,B01,R01,X01
evals/lib/battery_capture.py,mine,mine,T01,B01,R01,X01
evals/lib/battery_corpus.py,mine,mine,T01,B01,R01,X01
evals/lib/battery_planner.py,mine,mine,T01,B01,R01,X01
evals/lib/battery_report.py,mine,mine,T01,B01,R01,X01
evals/lib/battery_scenario.py,mine,mine,T01,B01,R01,X01
evals/lib/battery_score.py,mine,mine,T01,B01,R01,X01
evals/lib/battery_topology.py,mine,mine,T01,B01,R01,X01
evals/lib/common.sh,mine,mine,T01,B01,R01,X01
evals/lib/composer_rgr_score.py,mine,mine,T01,B01,R01,X01
evals/lib/decode_tools.py,mine,mine,T01,B01,R01,X01
evals/lib/dispatch-protocol.md,mine,mine,T01,B01,R01,X01
evals/lib/preflight.sh,mine,mine,T01,B01,R01,X01
evals/lib/prompt_drafter.py,mine,mine,T01,B01,R01,X01
evals/lib/scenario_from_example.py,mine,mine,T01,B01,R01,X01
examples/AGENTS.md,mine,mine,T01,B01,R01,X01
examples/README.md,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/README.md,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/chaos_config.yaml,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/input.csv,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/input_large.jsonl,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/output/.gitkeep,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/run.sh,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/runs/.gitkeep,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/settings.yaml,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/settings_arm_loss.yaml,mine,mine,T01,B01,R01,X01
examples/ab_llm_experiment/settings_models.yaml,mine,mine,T01,B01,R01,X01
examples/audit_export/README.md,mine,mine,T01,B01,R01,X01
examples/audit_export/input.csv,mine,mine,T01,B01,R01,X01
examples/audit_export/settings.yaml,mine,mine,T01,B01,R01,X01
examples/azure_blob_sentiment/.env.example,mine,mine,T01,B01,R01,X01
examples/azure_blob_sentiment/README.md,mine,mine,T01,B01,R01,X01
examples/azure_blob_sentiment/input.csv,mine,mine,T01,B01,R01,X01
examples/azure_blob_sentiment/runs/.gitkeep,mine,mine,T01,B01,R01,X01
examples/azure_blob_sentiment/settings.yaml,mine,mine,T01,B01,R01,X01
examples/azure_blob_sentiment/settings_pooled.yaml,mine,mine,T01,B01,R01,X01
examples/azure_keyvault_secrets/README.md,mine,mine,T01,B01,R01,X01
examples/azure_keyvault_secrets/input/data.csv,mine,mine,T01,B01,R01,X01
examples/azure_keyvault_secrets/settings.yaml,mine,mine,T01,B01,R01,X01
examples/azure_openai_sentiment/README.md,mine,mine,T01,B01,R01,X01
examples/azure_openai_sentiment/input.csv,mine,mine,T01,B01,R01,X01
examples/azure_openai_sentiment/runs/.gitkeep,mine,mine,T01,B01,R01,X01
examples/azure_openai_sentiment/settings.yaml,mine,mine,T01,B01,R01,X01
examples/azure_openai_sentiment/settings_pooled.yaml,mine,mine,T01,B01,R01,X01
examples/batch_aggregation/README.md,mine,mine,T01,B01,R01,X01
examples/batch_aggregation/input.csv,mine,mine,T01,B01,R01,X01
examples/batch_aggregation/settings.yaml,mine,mine,T01,B01,R01,X01
examples/blob_transforms/.gitignore,mine,mine,T01,B01,R01,X01
examples/blob_transforms/README.md,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/catalog_a.json,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/catalog_b.json,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/feed_a.csv,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/feed_b.csv,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/inline_csv_payloads.csv,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/inline_json_payloads.csv,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/prose_notes.txt,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/release_notes.txt,mine,mine,T01,B01,R01,X01
examples/blob_transforms/input/tutorial_html_urls.csv,mine,mine,T01,B01,R01,X01
examples/blob_transforms/output/.gitkeep,mine,mine,T01,B01,R01,X01
examples/blob_transforms/payloads/.gitkeep,mine,mine,T01,B01,R01,X01
examples/blob_transforms/run.sh,mine,mine,T01,B01,R01,X01
examples/blob_transforms/run_hosted_fetch.sh,mine,mine,T01,B01,R01,X01
examples/blob_transforms/runs/.gitkeep,mine,mine,T01,B01,R01,X01
examples/blob_transforms/scripts/prepare_csv_blob_manifest.py,mine,mine,T01,B01,R01,X01
examples/blob_transforms/scripts/prepare_expander_blobs.py,mine,mine,T01,B01,R01,X01
examples/blob_transforms/settings_expand_csv_blobs.yaml,mine,mine,T01,B01,R01,X01
examples/blob_transforms/settings_expand_inline_csv.yaml,mine,mine,T01,B01,R01,X01
examples/blob_transforms/settings_expand_inline_json.yaml,mine,mine,T01,B01,R01,X01
examples/blob_transforms/settings_expand_json_blobs.yaml,mine,mine,T01,B01,R01,X01
examples/blob_transforms/settings_expand_text_blobs.yaml,mine,mine,T01,B01,R01,X01
examples/blob_transforms/settings_fetch_tutorial_html.yaml,mine,mine,T01,B01,R01,X01
examples/boolean_routing/README.md,mine,mine,T01,B01,R01,X01
examples/boolean_routing/input.csv,mine,mine,T01,B01,R01,X01
examples/boolean_routing/settings.yaml,mine,mine,T01,B01,R01,X01
examples/chaosllm/README.md,mine,mine,T01,B01,R01,X01
examples/chaosllm/responses.jsonl,mine,mine,T01,B01,R01,X01
examples/chaosllm_endurance/.gitignore,mine,mine,T01,B01,R01,X01
examples/chaosllm_endurance/README.md,mine,mine,T01,B01,R01,X01
examples/chaosllm_endurance/chaos_config.yaml,mine,mine,T01,B01,R01,X01
examples/chaosllm_endurance/responses.jsonl,mine,mine,T01,B01,R01,X01
examples/chaosllm_endurance/run.sh,mine,mine,T01,B01,R01,X01
examples/chaosllm_endurance/settings.yaml,mine,mine,T01,B01,R01,X01
examples/chaosllm_env.sh,mine,mine,T01,B01,R01,X01
examples/chaosllm_sentiment/README.md,mine,mine,T01,B01,R01,X01
examples/chaosllm_sentiment/chaos_config.yaml,mine,mine,T01,B01,R01,X01
examples/chaosllm_sentiment/input.csv,mine,mine,T01,B01,R01,X01
examples/chaosllm_sentiment/responses.jsonl,mine,mine,T01,B01,R01,X01
examples/chaosllm_sentiment/run.sh,mine,mine,T01,B01,R01,X01
examples/chaosllm_sentiment/settings.yaml,mine,mine,T01,B01,R01,X01
